,Product,Date,MERGE,SNOW%,LAND %,SEA %,DATA Count,Test_P_1,Test_P_2,Test_P_3,Test_P_4,Test_P_5
1270,H13,20160521,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1271,H13,20160522,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1272,H13,20160523,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1273,H13,20160524,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1274,H13,20160525,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1275,H13,20160526,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1276,H13,20160527,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1277,H13,20160528,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1278,H13,20160529,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1279,H13,20160530,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1280,H13,20160531,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1281,H13,20160601,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1282,H13,20160602,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1283,H13,20160603,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1284,H13,20160604,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1285,H13,20160605,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1286,H13,20160606,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1287,H13,20160607,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1288,H13,20160608,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1289,H13,20160609,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1290,H13,20160610,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1291,H13,20160611,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1292,H13,20160612,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1293,H13,20160613,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1294,H13,20160614,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1295,H13,20160615,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1296,H13,20160616,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1297,H13,20160617,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1298,H13,20160618,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1299,H13,20160619,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1300,H13,20160620,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1301,H13,20160621,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1302,H13,20160622,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1303,H13,20160623,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1304,H13,20160624,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1305,H13,20160625,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1306,H13,20160626,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1307,H13,20160627,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1308,H13,20160628,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1309,H13,20160629,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1310,H13,20160630,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1311,H13,20160701,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1312,H13,20160702,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1313,H13,20160703,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1314,H13,20160704,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1315,H13,20160705,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1316,H13,20160706,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
1317,H13,20160707,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1318,H13,20160708,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1319,H13,20160709,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1320,H13,20160710,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1321,H13,20160711,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1322,H13,20160712,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1323,H13,20160713,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1324,H13,20160714,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1325,H13,20160715,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1326,H13,20160716,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1327,H13,20160717,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1328,H13,20160718,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1329,H13,20160719,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1330,H13,20160720,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1331,H13,20160721,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1332,H13,20160722,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1333,H13,20160723,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1334,H13,20160724,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1335,H13,20160725,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1336,H13,20160726,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1337,H13,20160727,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
1338,H13,20160728,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1339,H13,20160729,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1340,H13,20160730,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1341,H13,20160731,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1342,H13,20160801,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1343,H13,20160802,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1344,H13,20160803,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1345,H13,20160804,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1346,H13,20160805,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1347,H13,20160806,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1348,H13,20160807,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1349,H13,20160808,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1350,H13,20160809,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1351,H13,20160810,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1352,H13,20160811,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
1353,H13,20160812,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1354,H13,20160813,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1355,H13,20160814,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1356,H13,20160815,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1357,H13,20160816,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1358,H13,20160817,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1359,H13,20160818,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1360,H13,20160819,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1361,H13,20160820,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1362,H13,20160821,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1363,H13,20160822,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1364,H13,20160823,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1365,H13,20160824,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1366,H13,20160825,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1367,H13,20160826,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1368,H13,20160827,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1369,H13,20160828,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1370,H13,20160829,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1371,H13,20160830,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1372,H13,20160831,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1373,H13,20160901,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1374,H13,20160902,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1375,H13,20160903,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1376,H13,20160904,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1377,H13,20160905,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1378,H13,20160906,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1379,H13,20160907,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
1380,H13,20160908,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1381,H13,20160909,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1382,H13,20160910,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1383,H13,20160911,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1384,H13,20160912,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1385,H13,20160913,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1386,H13,20160914,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1387,H13,20160915,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1388,H13,20160916,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1389,H13,20160917,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1390,H13,20160918,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1391,H13,20160919,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1392,H13,20160920,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1393,H13,20160921,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1394,H13,20160922,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1395,H13,20160923,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1396,H13,20160924,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1397,H13,20160925,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1398,H13,20160926,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1399,H13,20160927,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1400,H13,20160928,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1401,H13,20160929,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1402,H13,20160930,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1403,H13,20161001,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1404,H13,20161002,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1405,H13,20161003,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1406,H13,20161004,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1407,H13,20161005,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1408,H13,20161006,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1409,H13,20161007,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1410,H13,20161008,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1411,H13,20161009,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1412,H13,20161010,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1413,H13,20161011,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1414,H13,20161012,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1415,H13,20161013,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1416,H13,20161014,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1417,H13,20161015,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1418,H13,20161016,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1419,H13,20161017,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1420,H13,20161018,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1421,H13,20161019,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1422,H13,20161020,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1423,H13,20161021,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1424,H13,20161022,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1425,H13,20161023,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1426,H13,20161024,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1427,H13,20161025,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1428,H13,20161026,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1429,H13,20161027,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1430,H13,20161028,0,5.952444184770101,41.72376551406668,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1431,H13,20161029,1,4.019050654202289,43.65715904463448,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1432,H13,20161030,1,5.4266036366211665,42.24960606221561,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1433,H13,20161031,1,4.808696729873759,42.86751296896301,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1434,H13,20161101,0,4.808696729873759,42.86751296896301,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1435,H13,20161102,1,7.98498610152086,39.69122359731591,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1436,H13,20161103,0,7.98498610152086,39.69122359731591,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1437,H13,20161104,1,9.401391618420348,38.27481808041642,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1438,H13,20161105,1,10.901010959437684,36.77519873939909,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1439,H13,20161106,1,12.593615552132576,35.082594146704196,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1440,H13,20161107,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
1441,H13,20161108,0,12.593615552132576,35.082594146704196,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1442,H13,20161109,1,12.451975000442616,35.224234698394156,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1443,H13,20161110,1,12.377613710805406,35.29859598803137,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1444,H13,20161111,1,12.214727076361953,35.46148262247482,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1445,H13,20161112,1,13.278801720932705,34.397407977904074,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1446,H13,20161113,1,13.2646376657637,34.41157203307307,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1447,H13,20161114,1,12.657353800393054,35.018855898443725,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1448,H13,20161115,1,13.137161169242745,34.53904852959403,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1449,H13,20161116,1,13.51782015190949,34.15838954692729,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1450,H13,20161117,1,13.464704945025758,34.21150475381102,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1451,H13,20161118,0,13.464704945025758,34.21150475381102,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1452,H13,20161119,0,13.464704945025758,34.21150475381102,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1453,H13,20161120,1,14.707600786105061,32.96860891273172,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1454,H13,20161121,1,13.3726385864273,34.30357111240948,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1455,H13,20161122,1,12.073086524672021,35.603123174164764,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1456,H13,20161123,1,10.808944600839226,36.86726509799756,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1457,H13,20161124,1,10.725730776721377,36.9504789221154,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1458,H13,20161125,1,10.146775021688711,37.52943467714807,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1459,H13,20161126,0,10.146775021688711,37.52943467714807,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1460,H13,20161127,1,10.382252438873252,37.29395725996353,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1461,H13,20161128,1,10.523892990563198,37.15231670827358,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1462,H13,20161129,1,11.456950124820736,36.219259574016036,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1463,H13,20161130,1,10.421203590587993,37.25500610824879,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1464,H13,20161201,1,14.275597103450721,33.40061259538606,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1465,H13,20161202,0,14.275597103450721,33.40061259538606,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1466,H13,20161203,0,14.275597103450721,33.40061259538606,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1467,H13,20161204,0,14.275597103450721,33.40061259538606,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1468,H13,20161205,0,14.275597103450721,33.40061259538606,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1469,H13,20161206,1,15.92748003753475,31.748729661302033,52.32379030116322,56481,5.0,6.0,0.0,0.0,4.0
1470,H13,20161207,0,15.92748003753475,31.748729661302033,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1471,H13,20161208,0,15.92748003753475,31.748729661302033,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1472,H13,20161209,0,15.92748003753475,31.748729661302033,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1473,H13,20161210,0,15.92748003753475,31.748729661302033,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1474,H13,20161211,1,14.647403551636842,33.028806147199944,52.32379030116322,56481,3.0,0.0,0.0,0.0,0.0
1475,H13,20161212,1,14.272056089658463,33.40415360917831,52.32379030116322,56481,84.0,0.0,0.0,0.0,0.0
1476,H13,20161213,0,14.272056089658463,33.40415360917831,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1477,H13,20161214,1,14.118021989695649,33.55818770914113,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1478,H13,20161215,1,15.51849294453001,32.15771675430676,52.32379030116322,56481,56.0,6.0,0.0,0.0,0.0
1479,H13,20161216,0,15.51849294453001,32.15771675430676,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1480,H13,20161217,1,15.996529806483608,31.679679892353178,52.32379030116322,56481,5.0,0.0,0.0,0.0,4.0
1481,H13,20161218,1,16.89948832350703,30.776721375329757,52.32379030116322,56481,3.0,56.0,0.0,0.0,0.0
1482,H13,20161219,1,17.473132557851315,30.203077140985464,52.32379030116322,56481,5.0,55.0,0.0,0.0,0.0
1483,H13,20161220,1,17.17568739930242,30.500522299534357,52.32379030116322,56481,5.0,55.0,0.0,0.0,0.0
1484,H13,20161221,1,17.41116481648696,30.265044882349816,52.32379030116322,56481,5.0,0.0,0.0,0.0,0.0
1485,H13,20161222,0,17.41116481648696,30.265044882349816,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1486,H13,20161223,0,17.41116481648696,30.265044882349816,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1487,H13,20161224,0,17.41116481648696,30.265044882349816,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1488,H13,20161225,0,17.41116481648696,30.265044882349816,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1489,H13,20161226,1,15.890299392716145,31.78591030612064,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1490,H13,20161227,1,15.360917830774952,32.31529186806183,52.32379030116322,56481,0.0,0.0,0.0,0.0,5.0
1491,H13,20161228,1,15.699084647934711,31.97712505090207,52.32379030116322,56481,0.0,0.0,0.0,0.0,5.0
1492,H13,20161229,1,15.364458844567196,32.311750854269576,52.32379030116322,56481,0.0,0.0,0.0,0.0,0.0
1493,H13,20161230,0,15.364458844567196,32.311750854269576,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
1494,H13,20161231,0,15.364458844567196,32.311750854269576,52.32379030116322,56481,-2.0,-2.0,-2.0,0.0,-2.0
